Time [s],Packet ID,MOSI,MISO
0.003070000000000,0,0xB0,0x0B
0.005379000000000,,0x00,0x07
0.008356000000000,,0x20,0x00
0.011334000000000,,0x06,0x28
0.014311000000000,,0x0E,0x0F
0.017289000000000,,0x2E,0x20
0.020266000000000,,0x07,0x04
0.023244000000000,,0x80,0x00
0.026222000000000,,0xEE,0xC2
0.062666000000000,,0xB0,0x0B
0.064931000000000,,0x00,0x07
0.067908000000000,,0x20,0x00
0.070886000000000,,0x8E,0x28
0.073864000000000,,0x0E,0x0F
0.076841000000000,,0x2E,0x20
0.079819000000000,,0x07,0x04
0.082796000000000,,0x80,0x00
0.085774000000000,,0x76,0xC2
0.122281000000000,,0xB0,0x0B
0.124484000000000,,0x00,0x07
0.127462000000000,,0x20,0x00
0.130440000000000,,0x06,0x28
0.133418000000000,,0x0E,0x0F
0.136395000000000,,0x2E,0x20
0.139373000000000,,0x07,0x04
0.142351000000000,,0x80,0x00
0.145328000000000,,0xEE,0xC2
0.181879000000000,,0xB0,0x0B
0.184037000000000,,0x00,0x07
0.187015000000000,,0x20,0x00
0.189993000000000,,0x8E,0x28
0.192970000000000,,0x0E,0x0F
0.195948000000000,,0x2E,0x20
0.198925000000000,,0x07,0x04
0.201903000000000,,0x80,0x00
0.204881000000000,,0x76,0xC2
0.241494000000000,,0xB0,0x0B
0.243588000000000,,0x00,0x07
0.246566000000000,,0x20,0x00
0.249543000000000,,0x06,0x28
0.252521000000000,,0x0E,0x0F
0.255499000000000,,0x2E,0x20
0.258476000000000,,0x07,0x04
0.261454000000000,,0x80,0x00
0.264432000000000,,0xEE,0xC2
0.301074000000000,,0xB0,0x0B
0.303142000000000,,0x00,0x07
0.306120000000000,,0x20,0x00
0.309097000000000,,0x8E,0x28
0.312075000000000,,0x0E,0x0F
0.315053000000000,,0x2E,0x20
0.318030000000000,,0x07,0x04
0.321008000000000,,0x80,0x00
0.323986000000000,,0x76,0xC2
0.360062000000000,,0xB0,0x0B
0.362696000000000,,0x00,0x07
0.365674000000000,,0x20,0x00
0.368652000000000,,0x06,0x28
0.371629000000000,,0x0E,0x0F
