Time [s],Packet ID,MOSI,MISO
0.001160600000000,0,0xB0,0x0B
0.003337600000000,,0x00,0x00
0.006311000000000,,0x20,0x02
0.009284400000000,,0x06,0x00
0.012258000000000,,0x01,0x07
0.015231600000000,,0x01,0x20
0.018205000000000,,0x2F,0x04
0.021178600000000,,0x80,0x00
0.024152200000000,,0xDC,0x8D
0.060267600000000,,0xB0,0x0B
0.062808400000000,,0x00,0x00
0.065781600000000,,0x20,0x02
0.068755000000000,,0x8E,0x00
0.071728400000000,,0x01,0x07
0.074701600000000,,0x01,0x20
0.077674800000000,,0x2F,0x04
0.080648400000000,,0x80,0x00
0.083621800000000,,0x64,0x8D
0.119892400000000,,0xB0,0x0B
0.122275800000000,,0x00,0x00
0.125249400000000,,0x20,0x02
0.128222800000000,,0x06,0x00
0.131196400000000,,0x01,0x07
0.134169800000000,,0x01,0x20
0.137143200000000,,0x2F,0x04
0.140116800000000,,0x80,0x00
0.143090200000000,,0xDC,0x8D
0.179503800000000,,0xB0,0x0B
0.181745600000000,,0x00,0x00
0.184719000000000,,0x20,0x02
0.187692400000000,,0x8E,0x00
0.190665800000000,,0x01,0x07
0.193639200000000,,0x01,0x20
0.196612600000000,,0x2F,0x04
0.199586200000000,,0x80,0x00
0.202559800000000,,0x64,0x8D
0.238623400000000,,0xB0,0x0B
0.241213400000000,,0x00,0x00
0.244186800000000,,0x20,0x02
0.247160200000000,,0x06,0x00
0.250133600000000,,0x01,0x07
0.253107000000000,,0x01,0x20
0.256080200000000,,0x2F,0x04
0.259053600000000,,0x80,0x00
0.262027000000000,,0xDC,0x8D
0.298247200000000,,0xB0,0x0B
0.300680400000000,,0x00,0x00
0.303653800000000,,0x20,0x02
0.306627000000000,,0x8E,0x00
0.309600200000000,,0x01,0x07
0.312573400000000,,0x01,0x20
0.315546800000000,,0x2F,0x04
0.318520200000000,,0x80,0x00
0.321493600000000,,0x64,0x8D
0.357857600000000,,0xB0,0x0B
0.360149400000000,,0x00,0x00
0.363122800000000,,0x20,0x02
0.366096400000000,,0x06,0x00
0.369069800000000,,0x01,0x07
0.372043200000000,,0x01,0x20
0.375016400000000,,0x2F,0x04
0.377989800000000,,0x80,0x00
0.380963000000000,,0xDC,0x8D
0.416977200000000,,0xB0,0x0B
0.419617600000000,,0x00,0x00
0.422591200000000,,0x20,0x02
0.425564800000000,,0x8E,0x00
0.428538200000000,,0x01,0x07
0.431511600000000,,0x01,0x20
0.434485200000000,,0x2F,0x04
0.437458400000000,,0x80,0x00
0.440431800000000,,0x64,0x8D
0.476587800000000,,0xB0,0x0B
0.479087200000000,,0x00,0x00
0.482060800000000,,0x20,0x02
0.485034200000000,,0x06,0x00
0.488007600000000,,0x01,0x07
0.490981200000000,,0x01,0x20
0.493954600000000,,0x2F,0x04
0.496928000000000,,0x80,0x00
0.499901400000000,,0xDC,0x8D
0.536213000000000,,0xB0,0x0B
0.538555600000000,,0x00,0x00
0.541529000000000,,0x20,0x02
0.544502600000000,,0x8E,0x00
0.547476000000000,,0x01,0x07
0.550449600000000,,0x01,0x20
0.553423000000000,,0x2F,0x04
0.556396600000000,,0x80,0x00
0.559370000000000,,0x64,0x8D
0.595854000000000,,0xB0,0x0B
0.598024400000000,,0x00,0x00
0.600997800000000,,0x20,0x02
0.603971000000000,,0x06,0x00
0.606944200000000,,0x01,0x07
0.609917400000000,,0x01,0x20
0.612890800000000,,0x2F,0x04
0.615864200000000,,0x80,0x00
0.618837800000000,,0xDC,0x8D
0.655074000000000,,0xB0,0x0B
0.657491800000000,,0x00,0x00
0.660465000000000,,0x20,0x02
0.663438400000000,,0x8E,0x00
0.666411600000000,,0x01,0x07
0.669385000000000,,0x01,0x20
0.672358200000000,,0x30,0x04
0.675331600000000,,0x80,0x00
0.678305000000000,,0x65,0x8D
0.714700200000000,,0xB0,0x0B
0.716959400000000,,0x00,0x00
0.719932800000000,,0x20,0x02
0.722906200000000,,0x06,0x00
0.725879600000000,,0x01,0x07
0.728853000000000,,0x01,0x20
0.731826600000000,,0x30,0x04
0.734800000000000,,0x80,0x00
0.737773200000000,,0xDD,0x8D
0.773800800000000,,0xB0,0x0B
0.776427000000000,,0x00,0x00
0.779400600000000,,0x20,0x02
0.782374000000000,,0x8E,0x00
0.785347400000000,,0x01,0x07
0.788320800000000,,0x01,0x20
0.791294400000000,,0x30,0x04
0.794268200000000,,0x80,0x00
0.797241600000000,,0x65,0x8D
0.833426200000000,,0xB0,0x0B
0.835896800000000,,0x00,0x00
