Time [s],Packet ID,MOSI,MISO
0.049877200000000,0,0xB0,0x0B
0.052411200000000,,0x00,0x20
0.055384400000000,,0x20,0x00
0.058357400000000,,0x06,0x00
0.061330600000000,,0x00,0x07
0.064303800000000,,0x31,0x20
0.067276800000000,,0x26,0x04
0.070250000000000,,0x80,0x00
0.073223000000000,,0x02,0xAB
0.109470800000000,,0xB0,0x0B
0.111872400000000,,0x00,0x20
0.114845400000000,,0x20,0x00
0.117818600000000,,0x8E,0x00
0.120791600000000,,0x00,0x07
0.123764600000000,,0x31,0x20
0.126737600000000,,0x26,0x04
0.129710800000000,,0x80,0x00
0.132683800000000,,0x8A,0xAB
0.168727400000000,,0xB0,0x0B
0.171333200000000,,0x00,0x20
0.174306200000000,,0x20,0x00
0.177279200000000,,0x06,0x00
0.180252400000000,,0x00,0x07
0.183225400000000,,0x31,0x20
0.186198400000000,,0x26,0x04
0.189171600000000,,0x80,0x00
0.192144800000000,,0x02,0xAB
0.228327200000000,,0xB0,0x0B
0.230795200000000,,0x00,0x20
0.233768400000000,,0x20,0x00
0.236741400000000,,0x8E,0x00
0.239714600000000,,0x00,0x07
0.242687600000000,,0x31,0x20
0.245660600000000,,0x26,0x04
0.248633600000000,,0x80,0x00
0.251606800000000,,0x8A,0xAB
0.287922800000000,,0xB0,0x0B
0.290257000000000,,0x00,0x20
0.293230200000000,,0x20,0x00
0.296203200000000,,0x06,0x00
0.299176200000000,,0x00,0x07
0.302149400000000,,0x31,0x20
0.305122400000000,,0x26,0x04
0.308095400000000,,0x80,0x00
0.311068400000000,,0x02,0xAB
0.347174800000000,,0xB0,0x0B
0.349717400000000,,0x00,0x20
0.352690200000000,,0x20,0x00
0.355663200000000,,0x8E,0x00
0.358636200000000,,0x00,0x07
0.361609200000000,,0x31,0x20
0.364582400000000,,0x26,0x04
0.367555600000000,,0x80,0x00
0.370528600000000,,0x8A,0xAB
0.406767800000000,,0xB0,0x0B
0.409178800000000,,0x00,0x20
0.412151800000000,,0x20,0x00
0.415125000000000,,0x06,0x00
0.418098000000000,,0x00,0x07
0.421071200000000,,0x31,0x20
0.424044400000000,,0x26,0x04
0.427017400000000,,0x80,0x00
0.429990400000000,,0x02,0xAB
0.466022200000000,,0xB0,0x0B
0.468640000000000,,0x00,0x20
0.471613200000000,,0x20,0x00
0.474586200000000,,0x8E,0x00
0.477559200000000,,0x00,0x07
0.480532400000000,,0x31,0x20
0.483505400000000,,0x26,0x04
0.486478600000000,,0x80,0x00
0.489451600000000,,0x8A,0xAB
0.525616000000000,,0xB0,0x0B
0.528101600000000,,0x00,0x20
0.531074600000000,,0x20,0x00
0.534047800000000,,0x06,0x00
0.537020800000000,,0x00,0x07
0.539993800000000,,0x31,0x20
0.542966800000000,,0x26,0x04
0.545940000000000,,0x80,0x00
0.548913000000000,,0x02,0xAB
0.585211600000000,,0xB0,0x0B
0.587563400000000,,0x00,0x20
0.590536600000000,,0x20,0x00
0.593509800000000,,0x8E,0x00
0.596483000000000,,0x00,0x07
0.599456200000000,,0x31,0x20
0.602429400000000,,0x26,0x04
0.605402600000000,,0x80,0x00
0.608375600000000,,0x8A,0xAB
0.644467600000000,,0xB0,0x0B
0.647026200000000,,0x00,0x20
0.649999400000000,,0x20,0x00
0.652972600000000,,0x06,0x00
0.655945800000000,,0x00,0x07
0.658919000000000,,0x31,0x20
0.661892400000000,,0x26,0x04
0.664865600000000,,0x80,0x00
0.667838600000000,,0x02,0xAB
0.704065000000000,,0xB0,0x0B
0.706488800000000,,0x00,0x20
0.709462000000000,,0x20,0x00
0.712435000000000,,0x8E,0x00
0.715408000000000,,0x00,0x07
0.718381000000000,,0x31,0x20
0.721354200000000,,0x26,0x04
0.724327400000000,,0x80,0x00
0.727300400000000,,0x8A,0xAB
0.763320800000000,,0xB0,0x0B
0.765950000000000,,0x00,0x20
0.768923000000000,,0x20,0x00
0.771896000000000,,0x06,0x00
0.774869200000000,,0x00,0x07
0.777842200000000,,0x31,0x20
0.780815000000000,,0x26,0x04
0.783788200000000,,0x80,0x00
0.786761200000000,,0x02,0xAB
0.822918200000000,,0xB0,0x0B
0.825411400000000,,0x00,0x20
0.828384400000000,,0x20,0x00
0.831357600000000,,0x8E,0x00
0.834330600000000,,0x00,0x07
0.837303600000000,,0x31,0x20
0.840276800000000,,0x26,0x04
0.843249800000000,,0x80,0x00
0.846223000000000,,0x8A,0xAB
0.882528200000000,,0xB0,0x0B
0.884872400000000,,0x00,0x20
0.887845400000000,,0x20,0x00
0.890818400000000,,0x06,0x00
0.893791400000000,,0x00,0x07
0.896764200000000,,0x31,0x20
0.899737000000000,,0x26,0x04
0.902710000000000,,0x80,0x00
0.905683000000000,,0x02,0xAB
0.941756600000000,,0xB0,0x0B
0.944332400000000,,0x00,0x20
0.947305400000000,,0x20,0x00
0.950278400000000,,0x8E,0x00
0.953251400000000,,0x00,0x07
0.956224400000000,,0x31,0x20
0.959197400000000,,0x27,0x04
0.962170400000000,,0x80,0x00
0.965143600000000,,0x8B,0xAB
1.001350000000000,,0xB0,0x0B
1.003791400000000,,0x00,0x20
1.006764400000000,,0x20,0x00
1.009737600000000,,0x06,0x00
1.012710600000000,,0x00,0x07
1.015683600000000,,0x31,0x20
1.018656600000000,,0x27,0x04
1.021630000000000,,0x80,0x00
1.024603000000000,,0x03,0xAB
1.060927800000000,,0xB0,0x0B
1.063252800000000,,0x00,0x20
1.066225800000000,,0x20,0x00
1.069199000000000,,0x8E,0x00
1.072172200000000,,0x00,0x07
1.075145200000000,,0x31,0x20
1.078118200000000,,0x27,0x04
1.081091200000000,,0x80,0x00
1.084064200000000,,0x8B,0xAB
1.120196000000000,,0xB0,0x0B
1.122713600000000,,0x00,0x20
1.125686600000000,,0x20,0x00
1.128659600000000,,0x06,0x00
1.131632600000000,,0x00,0x07
1.134605600000000,,0x31,0x20
1.137578600000000,,0x27,0x04
1.140551800000000,,0x80,0x00
1.143524800000000,,0x03,0xAB
1.179796200000000,,0xB0,0x0B
1.182175400000000,,0x00,0x20
1.185148400000000,,0x20,0x00
1.188121600000000,,0x8E,0x00
1.191094600000000,,0x00,0x07
1.194067800000000,,0x31,0x20
1.197040800000000,,0x27,0x04
1.200013600000000,,0x80,0x00
1.202986600000000,,0x8B,0xAB
1.239049000000000,,0xB0,0x0B
1.241634800000000,,0x00,0x20
1.244607800000000,,0x20,0x00
1.247580800000000,,0x06,0x00
1.250554000000000,,0x00,0x07
1.253527200000000,,0x31,0x20
1.256500400000000,,0x27,0x04
1.259473600000000,,0x80,0x00
1.262446600000000,,0x03,0xAB
1.298647000000000,,0xB0,0x0B
1.301096800000000,,0x00,0x20
1.304069800000000,,0x20,0x00
1.307042800000000,,0x8E,0x00
1.310016000000000,,0x00,0x07
1.312989000000000,,0x31,0x20
1.315962000000000,,0x27,0x04
