Time [s],Packet ID,MOSI,MISO
0.607118800000000,,0x00,0x07
0.610092600000000,,0x20,0x00
0.613066600000000,,0x06,0x28
0.616040400000000,,0x0E,0x0F
0.619014200000000,,0x30,0x20
0.621988200000000,,0x12,0x04
0.624962200000000,,0x80,0x00
0.627936000000000,,0xFB,0xC2
0.664484800000000,,0xB0,0x0B
0.666597600000000,,0x00,0x07
0.669571600000000,,0x20,0x00
0.672545400000000,,0x8E,0x28
0.675519400000000,,0x0E,0x0F
0.678493400000000,,0x30,0x20
0.681467400000000,,0x12,0x04
0.684441200000000,,0x80,0x00
0.687415200000000,,0x83,0xC2
0.723977800000000,,0xB0,0x0B
0.726077200000000,,0x00,0x07
0.729051000000000,,0x20,0x00
0.732025000000000,,0x06,0x28
0.734999000000000,,0x0E,0x0F
0.737972800000000,,0x30,0x20
0.740946800000000,,0x12,0x04
0.743920800000000,,0x80,0x00
0.746894800000000,,0xFB,0xC2
0.783433800000000,,0xB0,0x0B
0.785558600000000,,0x00,0x07
0.788532600000000,,0x20,0x00
0.791506600000000,,0x8E,0x28
0.794480600000000,,0x0E,0x0F
0.797454600000000,,0x30,0x20
0.800428600000000,,0x12,0x04
0.803402600000000,,0x80,0x00
0.806376400000000,,0x83,0xC2
0.842911000000000,,0xB0,0x0B
0.845036600000000,,0x00,0x07
0.848010600000000,,0x20,0x00
0.850984400000000,,0x06,0x28
0.853958000000000,,0x0E,0x0F
0.856931800000000,,0x30,0x20
0.859905600000000,,0x12,0x04
0.862879400000000,,0x80,0x00
0.865853200000000,,0xFB,0xC2
0.901956400000000,,0xB0,0x0B
0.904513600000000,,0x00,0x07
0.907487400000000,,0x20,0x00
0.910461400000000,,0x8E,0x28
0.913435200000000,,0x0E,0x0F
0.916409000000000,,0x30,0x20
0.919383000000000,,0x13,0x04
0.922356800000000,,0x80,0x00
0.925330600000000,,0x84,0xC2
0.961902800000000,,0xB0,0x0B
0.963990000000000,,0x00,0x07
0.966963800000000,,0x20,0x00
0.969937600000000,,0x06,0x28
0.972911400000000,,0x0E,0x0F
0.975885400000000,,0x30,0x20
0.978859400000000,,0x13,0x04
0.981833400000000,,0x80,0x00
0.984807200000000,,0xFC,0xC2
1.021262200000000,,0xB0,0x0B
1.023468200000000,,0x00,0x07
1.026442000000000,,0x20,0x00
1.029416000000000,,0x8E,0x28
1.032390000000000,,0x0E,0x0F
1.035363800000000,,0x30,0x20
1.038337800000000,,0x13,0x04
1.041311800000000,,0x80,0x00
1.044285800000000,,0x84,0xC2
1.080660400000000,,0xB0,0x0B
1.082946600000000,,0x00,0x07
1.085920400000000,,0x20,0x00
1.088894400000000,,0x06,0x28
1.091868200000000,,0x0E,0x0F
1.094842000000000,,0x30,0x20
1.097816000000000,,0x13,0x04
1.100790000000000,,0x80,0x00
1.103764000000000,,0xFC,0xC2
1.140042400000000,,0xB0,0x0B
1.142425800000000,,0x00,0x07
1.145399800000000,,0x20,0x00
1.148373800000000,,0x8E,0x28
1.151347600000000,,0x0E,0x0F
1.154321800000000,,0x30,0x20
1.157295600000000,,0x13,0x04
1.160269400000000,,0x80,0x00
1.163243400000000,,0x84,0xC2
1.201511400000000,,0xB0,0x0B
1.203886200000000,,0x00,0x07
1.206860000000000,,0x20,0x00
1.209834000000000,,0x06,0x28
1.212807800000000,,0x0E,0x0F
1.215781600000000,,0x30,0x20
1.218755600000000,,0x13,0x04
1.221729400000000,,0x80,0x00
1.224703200000000,,0xFC,0xC2
1.258835200000000,,0xB0,0x0B
1.261381000000000,,0x00,0x07
1.264355000000000,,0x20,0x00
1.267329000000000,,0x8E,0x28
1.270303000000000,,0x0E,0x0F
1.273277000000000,,0x30,0x20
1.276250800000000,,0x13,0x04
1.279224800000000,,0x80,0x00
1.282198600000000,,0x84,0xC2
1.318378400000000,,0xB0,0x0B
1.320860400000000,,0x00,0x07
1.323834400000000,,0x20,0x00
1.326808200000000,,0x06,0x28
1.329782200000000,,0x0E,0x0F
1.332756200000000,,0x30,0x20
1.335730400000000,,0x13,0x04
1.338704400000000,,0x80,0x00
1.341678400000000,,0xFC,0xC2
1.377919400000000,,0xB0,0x0B
1.380339400000000,,0x00,0x07
1.383313400000000,,0x20,0x00
1.386287200000000,,0x8E,0x28
1.389261000000000,,0x0E,0x0F
1.392234800000000,,0x30,0x20
1.395208800000000,,0x13,0x04
1.398182600000000,,0x80,0x00
1.401156800000000,,0x84,0xC2
1.437445600000000,,0xB0,0x0B
1.439818000000000,,0x00,0x07
1.442792200000000,,0x20,0x00
1.445766000000000,,0x06,0x28
1.448739800000000,,0x0E,0x0F
1.451713800000000,,0x30,0x20
1.454687600000000,,0x13,0x04
1.457661400000000,,0x80,0x00
1.460635400000000,,0xFC,0xC2
1.496989200000000,,0xB0,0x0B
1.499298200000000,,0x00,0x07
1.502272200000000,,0x20,0x00
1.505246200000000,,0x8E,0x28
1.508220200000000,,0x0E,0x0F
1.511194200000000,,0x30,0x20
1.514168000000000,,0x13,0x04
1.517142000000000,,0x80,0x00
1.520116000000000,,0x84,0xC2
1.556515600000000,,0xB0,0x0B
1.558778400000000,,0x00,0x07
1.561752400000000,,0x20,0x00
1.564726200000000,,0x06,0x28
1.567700200000000,,0x0E,0x0F
1.570674200000000,,0x30,0x20
1.573648400000000,,0x13,0x04
1.576622200000000,,0x80,0x00
1.579596200000000,,0xFC,0xC2
1.616054600000000,,0xB0,0x0B
1.618257000000000,,0x00,0x07
1.621231000000000,,0x20,0x00
1.624205000000000,,0x8E,0x28
1.627179000000000,,0x0E,0x0F
1.630153000000000,,0x30,0x20
1.633127000000000,,0x13,0x04
1.636101000000000,,0x80,0x00
1.639075000000000,,0x84,0xC2
